Name,Date Published,Description,Rating,Rating Count,Content Rating,Keywords,Comedy,Crime,Drama,Romance,Action and Adventure,Documentary and History,Family and Animation,Fantasy and Sci-Fi,Horror and Thriller,Description Tokenized
Happy Go Lovely,1951-12-14,"A chorus girl gets a ride from millionaire Bruno's driver. The cash-strapped theater director thinks, she's Bruno's girlfriend and makes her the lead. She meets Bruno, thinking he's a reporter. More confusion follows.",6.5,844.0,Approved,"['revue', 'edinburgh scotland', 'overdue rent', 'pipe band', 'parade']",1,0,0,1,0,0,0,0,0,"['A', 'chorus', 'girl', 'gets', 'a', 'ride', 'from', 'millionaire', 'Bruno', 's', 'driver', 'The', 'cash', 'strapped', 'theater', 'director', 'thinks', 'she', 's', 'Bruno', 's', 'girlfriend', 'and', 'makes', 'her', 'the', 'lead', 'She', 'meets', 'Bruno', 'thinking', 'he', 's', 'a', 'reporter', 'More', 'confusion', 'follows', 'revue', 'edinburgh scotland', 'overdue rent', 'pipe band', 'parade']"
Dolittle,2020-01-16,A physician who can talk to animals embarks on an adventure to find a legendary island with a young apprentice and a crew of strange pets.,5.6,66785.0,M/6,"['gorilla', 'live action cgi hybrid', 'veterinarian', 'menagerie', 'live action and animation']",1,0,0,0,1,0,1,0,0,"['A', 'physician', 'who', 'can', 'talk', 'to', 'animals', 'embarks', 'on', 'an', 'adventure', 'to', 'find', 'a', 'legendary', 'island', 'with', 'a', 'young', 'apprentice', 'and', 'a', 'crew', 'of', 'strange', 'pets', 'gorilla', 'live action cgi hybrid', 'veterinarian', 'menagerie', 'live action and animation']"
The SpongeBob Movie: Sponge Out of Water,2015-02-12,"When a diabolical pirate above the sea steals the secret Krabby Patty formula, SpongeBob and his nemesis Plankton must team up in order to get it back.",6.0,57507.0,M/6,"['spongebob squarepants character', 'dinosaur', '3 dimensional', 'underwater', 'formula']",1,0,0,0,1,0,1,0,0,"['When', 'a', 'diabolical', 'pirate', 'above', 'the', 'sea', 'steals', 'the', 'secret', 'Krabby', 'Patty', 'formula', 'SpongeBob', 'and', 'his', 'nemesis', 'Plankton', 'must', 'team', 'up', 'in', 'order', 'to', 'get', 'it', 'back', 'spongebob squarepants character', 'dinosaur', '3 dimensional', 'underwater', 'formula']"
Hannah Montana: The Movie,,"As Hannah Montana's popularity begins to take over her life, Miley Stewart, on the urging from her father takes a trip to her hometown of Crowley Corners, Tennessee to get some perspective on what matters in life the most.",,,,[' '],1,0,1,0,0,0,1,0,0,"['As', 'Hannah', 'Montana', 's', 'popularity', 'begins', 'to', 'take', 'over', 'her', 'life', 'Miley', 'Stewart', 'on', 'the', 'urging', 'from', 'her', 'father', 'takes', 'a', 'trip', 'to', 'her', 'hometown', 'of', 'Crowley', 'Corners', 'Tennessee', 'to', 'get', 'some', 'perspective', 'on', 'what', 'matters', 'in', 'life', 'the', 'most', ' ']"
Stepsister from Planet Weird,2000-06-17,A teenager's life is disrupted when her mother falls in love with an alien.,5.7,1618.0,TV-G,"['teenager', 'alien', 'cartoon on tv', 'teenage boy', 'mother son relationship']",1,0,0,0,0,0,1,1,0,"['A', 'teenager', 's', 'life', 'is', 'disrupted', 'when', 'her', 'mother', 'falls', 'in', 'love', 'with', 'an', 'alien', 'teenager', 'alien', 'cartoon on tv', 'teenage boy', 'mother son relationship']"
Goodbye,2022-10-07,A heartwarming story of the Bhalla family that depicts their journey of grief and self-discovery after they suffer the loss of their loved one.,6.8,8976.0,,['life'],1,0,1,0,0,0,1,0,0,"['A', 'heartwarming', 'story', 'of', 'the', 'Bhalla', 'family', 'that', 'depicts', 'their', 'journey', 'of', 'grief', 'and', 'self', 'discovery', 'after', 'they', 'suffer', 'the', 'loss', 'of', 'their', 'loved', 'one', 'life']"
Blackballed: The Bobby Dukes Story,2004-03-12,"Caught cheating and banned for ten years, Bobby Dukes, paintball's first superstar, returns to reclaim his title and erase the memory of his tainted past.",6.3,1237.0,Unrated,"['satire comedy', 'parody comedy', 'paintball', 'social satire', 'satire']",1,0,0,0,0,0,0,0,0,"['Caught', 'cheating', 'and', 'banned', 'for', 'ten', 'years', 'Bobby', 'Dukes', 'paintball', 's', 'first', 'superstar', 'returns', 'to', 'reclaim', 'his', 'title', 'and', 'erase', 'the', 'memory', 'of', 'his', 'tainted', 'past', 'satire comedy', 'parody comedy', 'paintball', 'social satire', 'satire']"
Bombay Boys,1998-09-13,"Three men from Western origins are embroiled in gang wars, homosexuality and love after arriving in Mumbai with their own motives.",6.4,608.0,,"['bombay', 'city name in title', 'gay interest', 'homosexual', 'expatriate']",1,1,1,0,0,0,0,0,0,"['Three', 'men', 'from', 'Western', 'origins', 'are', 'embroiled', 'in', 'gang', 'wars', 'homosexuality', 'and', 'love', 'after', 'arriving', 'in', 'Mumbai', 'with', 'their', 'own', 'motives', 'bombay', 'city name in title', 'gay interest', 'homosexual', 'expatriate']"
Shaukeen,1982-04-16,"Three friends, in their 60s, try to do everything that they couldn't do in their younger days - before death arrives.",7.2,515.0,,"['death', 'indian sex comedy']",1,0,0,0,0,0,0,0,0,"['Three', 'friends', 'in', 'their', 's', 'try', 'to', 'do', 'everything', 'that', 'they', 'couldn', 't', 'do', 'in', 'their', 'younger', 'days', 'before', 'death', 'arrives', 'death', 'indian sex comedy']"
Play It to the Bone,2000-01-21,Two best friends and former middleweight contenders travel to Las Vegas to fight each other for the first time.,5.5,12146.0,M/16,"['highway travel', 'boxing movie', 'road movie', 'casino', 'on the road']",1,0,1,0,0,0,0,0,0,"['Two', 'best', 'friends', 'and', 'former', 'middleweight', 'contenders', 'travel', 'to', 'Las', 'Vegas', 'to', 'fight', 'each', 'other', 'for', 'the', 'first', 'time', 'highway travel', 'boxing movie', 'road movie', 'casino', 'on the road']"
Tukabseu,1993-12-13,"An easy-going corrupt detective is partnered up with a younger, more by-the-books detective. The two tries to influence each other in becoming like themselves but must cooperate when faced with a strange case.",6.3,234.0,,['detective'],1,0,0,0,1,0,0,0,0,"['An', 'easy', 'going', 'corrupt', 'detective', 'is', 'partnered', 'up', 'with', 'a', 'younger', 'more', 'by', 'the', 'books', 'detective', 'The', 'two', 'tries', 'to', 'influence', 'each', 'other', 'in', 'becoming', 'like', 'themselves', 'but', 'must', 'cooperate', 'when', 'faced', 'with', 'a', 'strange', 'case', 'detective']"
Always Say Goodbye,1997-06-07,"A sexy, free spirit meets her match in a photographer and serial bachelor. Both of them turn up the personal fires, but neither can commit. Starring Marcia Cross and Joshua Beckett.",5.0,212.0,R,"['female rear nudity', 'female nudity', 'independent film']",1,0,0,1,0,0,0,0,0,"['A', 'sexy', 'free', 'spirit', 'meets', 'her', 'match', 'in', 'a', 'photographer', 'and', 'serial', 'bachelor', 'Both', 'of', 'them', 'turn', 'up', 'the', 'personal', 'fires', 'but', 'neither', 'can', 'commit', 'Starring', 'Marcia', 'Cross', 'and', 'Joshua', 'Beckett', 'female rear nudity', 'female nudity', 'independent film']"
The Private Life of Sherlock Holmes,1970-12-25,"When a bored Holmes eagerly takes the case of Gabrielle Valladon after an attempt on her life, the search for her missing husband leads to Loch Ness and the legendary monster.",7.0,12668.0,PG-13,"['loch ness monster', 'private detective', 'sherlock holmes', 'homosexual subtext', 'british intelligence']",1,1,0,0,1,0,0,0,0,"['When', 'a', 'bored', 'Holmes', 'eagerly', 'takes', 'the', 'case', 'of', 'Gabrielle', 'Valladon', 'after', 'an', 'attempt', 'on', 'her', 'life', 'the', 'search', 'for', 'her', 'missing', 'husband', 'leads', 'to', 'Loch', 'Ness', 'and', 'the', 'legendary', 'monster', 'loch ness monster', 'private detective', 'sherlock holmes', 'homosexual subtext', 'british intelligence']"
The Misadventures of Mistress Maneater,2020-10-30,"With only 30 days to repay a massive loan, a disgraced art historian is forced into a scandalous scheme: win the heart of, and then extort, the Episcopal priest avoiding her like loose glitter. When she discovers him hiding the wo...",5.1,455.0,,"['dominatrix', 'art', 'episcopal priest', 'serbian', 'indie']",1,0,0,1,1,0,0,0,0,"['With', 'only', 'days', 'to', 'repay', 'a', 'massive', 'loan', 'a', 'disgraced', 'art', 'historian', 'is', 'forced', 'into', 'a', 'scandalous', 'scheme', 'win', 'the', 'heart', 'of', 'and', 'then', 'extort', 'the', 'Episcopal', 'priest', 'avoiding', 'her', 'like', 'loose', 'glitter', 'When', 'she', 'discovers', 'him', 'hiding', 'the', 'wo', 'dominatrix', 'art', 'episcopal priest', 'serbian', 'indie']"
Pitch Perfect 2,2015-05-21,"After a humiliating command performance at The Kennedy Center, the Barden Bellas enter an international competition that no American group has ever won in order to regain their status and right to perform.",6.4,161781.0,M/12,"['f rated', 'sequel', 'a cappella', 'reference to philippines', 'triple f rated']",1,0,0,0,0,0,0,0,0,"['After', 'a', 'humiliating', 'command', 'performance', 'at', 'The', 'Kennedy', 'Center', 'the', 'Barden', 'Bellas', 'enter', 'an', 'international', 'competition', 'that', 'no', 'American', 'group', 'has', 'ever', 'won', 'in', 'order', 'to', 'regain', 'their', 'status', 'and', 'right', 'to', 'perform', 'f rated', 'sequel', 'a cappella', 'reference to philippines', 'triple f rated']"
"Mrs. Brown, You've Got a Lovely Daughter",,"Friends Herman, Karl, Keith, Derek, and Barry are working-class Manchester lads who aren't getting far in their working lives. That fact is epitomized by Herman's failure to get the promotion to junior account executive at the adv...",4.7,523.0,G,"['psychotronic film', 'bicycle', 'motorscooter', 'jeep', 'bus']",1,0,0,0,0,0,0,0,0,"['Friends', 'Herman', 'Karl', 'Keith', 'Derek', 'and', 'Barry', 'are', 'working', 'class', 'Manchester', 'lads', 'who', 'aren', 't', 'getting', 'far', 'in', 'their', 'working', 'lives', 'That', 'fact', 'is', 'epitomized', 'by', 'Herman', 's', 'failure', 'to', 'get', 'the', 'promotion', 'to', 'junior', 'account', 'executive', 'at', 'the', 'adv', 'psychotronic film', 'bicycle', 'motorscooter', 'jeep', 'bus']"
Little Nemo: Adventures in Slumberland,,"Each night, young Nemo goes to Slumberland and has adventures and befriends the king of Slumberland, Morpheus. But one night Nemo discovers Nightmare Land, and the evil nightmare king, throwing Slumberland and Nemo himself into danger.",,,,[' '],1,0,0,0,1,0,1,0,0,"['Each', 'night', 'young', 'Nemo', 'goes', 'to', 'Slumberland', 'and', 'has', 'adventures', 'and', 'befriends', 'the', 'king', 'of', 'Slumberland', 'Morpheus', 'But', 'one', 'night', 'Nemo', 'discovers', 'Nightmare', 'Land', 'and', 'the', 'evil', 'nightmare', 'king', 'throwing', 'Slumberland', 'and', 'Nemo', 'himself', 'into', 'danger', ' ']"
Castle in the Air,,"The near-bankrupt Earl of Locharne must contend with a government agent trying to requisition his ancestral Scottish castle, as well as a beautiful American woman who wants to buy the place - to say nothing of the resident ghost.",6.3,261.0,,"['castle', 'ghost', 'scotland', 'based on play']",1,0,0,0,0,0,0,0,0,"['The', 'near', 'bankrupt', 'Earl', 'of', 'Locharne', 'must', 'contend', 'with', 'a', 'government', 'agent', 'trying', 'to', 'requisition', 'his', 'ancestral', 'Scottish', 'castle', 'as', 'well', 'as', 'a', 'beautiful', 'American', 'woman', 'who', 'wants', 'to', 'buy', 'the', 'place', 'to', 'say', 'nothing', 'of', 'the', 'resident', 'ghost', 'castle', 'ghost', 'scotland', 'based on play']"
Krush Groove,1985-10-25,The story of a man who has started a new hip-hop/rap label called Krush Groove.,6.4,3340.0,R,"['pay phone', 'woman in a bed', 'woman slaps a man', 'hip hop music', 'city']",1,0,1,0,0,0,0,0,0,"['The', 'story', 'of', 'a', 'man', 'who', 'has', 'started', 'a', 'new', 'hip', 'hop', 'rap', 'label', 'called', 'Krush', 'Groove', 'pay phone', 'woman in a bed', 'woman slaps a man', 'hip hop music', 'city']"
Planes: Fire & Rescue,,"When Dusty learns that his engine is damaged and he may never race again, he joins a forest fire and rescue unit to be trained as a firefighter, or else his air strip will be shut down.",,,,[' '],1,0,0,0,1,0,1,0,0,"['When', 'Dusty', 'learns', 'that', 'his', 'engine', 'is', 'damaged', 'and', 'he', 'may', 'never', 'race', 'again', 'he', 'joins', 'a', 'forest', 'fire', 'and', 'rescue', 'unit', 'to', 'be', 'trained', 'as', 'a', 'firefighter', 'or', 'else', 'his', 'air', 'strip', 'will', 'be', 'shut', 'down', ' ']"
Whale Music,1994-11-04,"Shot around the breathtaking coastline of B.C.'s Howe Sound, Whale Music is the triumphant adaptation of Paul Quarringaton's Governor General's Award-winning novel about the redemption of a faded rock star through love and music. ...",7.1,579.0,,"['screenplay adapted by author', 'groupie', 'based on novel', 'independent film']",1,0,1,0,0,0,0,0,0,"['Shot', 'around', 'the', 'breathtaking', 'coastline', 'of', 'B', 'C', 's', 'Howe', 'Sound', 'Whale', 'Music', 'is', 'the', 'triumphant', 'adaptation', 'of', 'Paul', 'Quarringaton', 's', 'Governor', 'General', 's', 'Award', 'winning', 'novel', 'about', 'the', 'redemption', 'of', 'a', 'faded', 'rock', 'star', 'through', 'love', 'and', 'music', 'screenplay adapted by author', 'groupie', 'based on novel', 'independent film']"
Lady and the Tramp,,The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt.,,,,[' '],1,0,0,0,1,0,1,0,0,"['The', 'romantic', 'tale', 'of', 'a', 'sheltered', 'uptown', 'Cocker', 'Spaniel', 'dog', 'and', 'a', 'streetwise', 'downtown', 'Mutt', ' ']"
Mansfield Park,2000-03-31,"Fanny, born into a poor family, is sent away to live with wealthy uncle Sir Thomas, his wife and their four children, where she'll be brought up for a proper introduction to society.",7.0,24813.0,PG-13,"['releasing dove', 'caught having sex', 'year 1806', 'lesbian subtext', 'country estate']",1,0,1,1,0,0,0,0,0,"['Fanny', 'born', 'into', 'a', 'poor', 'family', 'is', 'sent', 'away', 'to', 'live', 'with', 'wealthy', 'uncle', 'Sir', 'Thomas', 'his', 'wife', 'and', 'their', 'four', 'children', 'where', 'she', 'll', 'be', 'brought', 'up', 'for', 'a', 'proper', 'introduction', 'to', 'society', 'releasing dove', 'caught having sex', 'year 1806', 'lesbian subtext', 'country estate']"
Gunmen,1994-07-08,"USD400,000,000 is stolen and a drug lord wants it back. The killed thief's brother is broken out of prison by a DEA bounty hunter to help find the money boat. The body count continues in Latin America.",5.2,3685.0,M/16,"['latin america', 'bulgarian', 'bulgarian man', 'man and woman in a bed', 'dominatrix']",1,1,0,0,1,0,0,0,0,"['USD', 'is', 'stolen', 'and', 'a', 'drug', 'lord', 'wants', 'it', 'back', 'The', 'killed', 'thief', 's', 'brother', 'is', 'broken', 'out', 'of', 'prison', 'by', 'a', 'DEA', 'bounty', 'hunter', 'to', 'help', 'find', 'the', 'money', 'boat', 'The', 'body', 'count', 'continues', 'in', 'Latin', 'America', 'latin america', 'bulgarian', 'bulgarian man', 'man and woman in a bed', 'dominatrix']"
The Road to El Dorado,2000-12-08,"Two swindlers get their hands on a map to the fabled city of gold, El Dorado.",6.9,100422.0,M/6,"['adventurer', 'sorcerer', 'sacrifice', 'gambling', '16th century']",1,0,0,0,1,0,1,0,0,"['Two', 'swindlers', 'get', 'their', 'hands', 'on', 'a', 'map', 'to', 'the', 'fabled', 'city', 'of', 'gold', 'El', 'Dorado', 'adventurer', 'sorcerer', 'sacrifice', 'gambling', '16th century']"
Nae yeojaeui namja chingu,,"Seok-ho (Won-yeong Choi) is married to the beautiful Chai-young but when it comes to sex, she always has an excuse. While he maintains a sexual relationship with Ji-yeon (Da-mi Ko), she has been involved with his colleague Young-s...",5.9,49.0,,"['south korean sex comedy', 'female topless nudity', 'female rear nudity', ""girlfriend doesn't want to have sex with her boyfriend"", 'cheating girlfriend']",1,0,1,1,0,0,0,0,0,"['Seok', 'ho', 'Won', 'yeong', 'Choi', 'is', 'married', 'to', 'the', 'beautiful', 'Chai', 'young', 'but', 'when', 'it', 'comes', 'to', 'sex', 'she', 'always', 'has', 'an', 'excuse', 'While', 'he', 'maintains', 'a', 'sexual', 'relationship', 'with', 'Ji', 'yeon', 'Da', 'mi', 'Ko', 'she', 'has', 'been', 'involved', 'with', 'his', 'colleague', 'Young', 's', 'south korean sex comedy', 'female topless nudity', 'female rear nudity', ""girlfriend doesn't want to have sex with her boyfriend"", 'cheating girlfriend']"
S tebou me baví svet,,"Three middle-aged men go for a vacation with their children and learn to cope with their needs without their wives. Quickly, they plan to exhaust the kids to have some time off, but nothing really works out as planned.",7.7,1437.0,,"['boy frontal nudity', 'boy taking a bath', 'boy shower scene', 'undressing', 'nude bathing']",1,0,0,0,0,0,1,0,0,"['Three', 'middle', 'aged', 'men', 'go', 'for', 'a', 'vacation', 'with', 'their', 'children', 'and', 'learn', 'to', 'cope', 'with', 'their', 'needs', 'without', 'their', 'wives', 'Quickly', 'they', 'plan', 'to', 'exhaust', 'the', 'kids', 'to', 'have', 'some', 'time', 'off', 'but', 'nothing', 'really', 'works', 'out', 'as', 'planned', 'boy frontal nudity', 'boy taking a bath', 'boy shower scene', 'undressing', 'nude bathing']"
3000 Miles to Graceland,2001-02-23,A gang of ex-cons rob a casino during Elvis convention week.,5.9,47613.0,M/16,"['elvis impersonator', 'casino', 'gun', 'kidnapping', 'bound and gagged']",1,1,0,0,1,0,0,0,0,"['A', 'gang', 'of', 'ex', 'cons', 'rob', 'a', 'casino', 'during', 'Elvis', 'convention', 'week', 'elvis impersonator', 'casino', 'gun', 'kidnapping', 'bound and gagged']"
