Name,Date Published,Description,Rating,Rating Count,Content Rating,Keywords,Comedy,Crime,Drama,Romance,Action and Adventure,Documentary and History,Family and Animation,Fantasy and Sci-Fi,Horror and Thriller,Description Tokenized
The Man with Bogart's Face,1980-05-28,"In contemporary Hollywood, private investigator Sam Marlow gets plastic surgery to look like Humphrey Bogart and solves various cases just like Bogart's silver-screen detective characters from the 1940s.",6.2,626.0,PG,"['private detective', 'secretary', 'reference to humphrey bogart', 'los angeles california', '1970s']",1,1,0,0,0,0,0,0,1,"['contemporary', 'hollywood', 'private', 'investigator', 'sam', 'marlow', 'get', 'plastic', 'surgery', 'look', 'like', 'humphrey', 'bogart', 'solve', 'various', 'case', 'like', 'bogarts', 'silver', 'screen', 'detective', 'character']"
Midnight Madness,1980-02-08,Leon picks college students to participate in his all night scavenger hunt. Five teams receive clues to solve leading them to the next clue site hidden in the city.,6.3,3691.0,PG,"['hare krishna', 'psychotronic film', 'motor vehicle', 'chevrolet', 'chevrolet motor vehicle']",1,0,0,0,0,0,0,0,0,"['leon', 'pick', 'college', 'students', 'participate', 'night', 'scavenger', 'hunt', 'team', 'receive', 'clue', 'solve', 'lead', 'next', 'clue', 'site', 'hide', 'city']"
The Over-Mountain Men: The Price of Freedom,2016-09-16,"It is 1771, and the oppressed Regulators take the risk, and stand against Governor Tryon. The repercussions are more than anyone anticipated. The Price of Freedom follows Pastor Tidence Lane and a group of Regulators as they retre...",8.3,8.0,,['historical event'],0,0,1,0,0,0,0,0,0,"['oppress', 'regulators', 'take', 'risk', 'stand', 'governor', 'tryon', 'repercussions', 'anyone', 'anticipate', 'price', 'freedom', 'follow', 'pastor', 'tidence', 'lane', 'group', 'regulators', 'retre']"
My Sex Doll Bodyguard,2020-10-30,"It all starts when 'Brick' receives a mysterious package. Inside the box is 'Anna', a sex doll AI system that can develop herself into a human being. Brick now has to sleep with eager Anna to test her functionality, or else he wil...",4.1,24.0,,[' '],1,0,0,0,0,0,0,0,0,"['start', 'brick', 'receive', 'mysterious', 'package', 'inside', 'box', 'anna', 'sex', 'doll', 'ai', 'system', 'develop', 'human', 'brick', 'sleep', 'eager', 'anna', 'test', 'functionality', 'else', 'wil']"
The Mirror Crack'd,1981-04-10,Miss Jane Marple comes to solve the mystery when a local woman is poisoned and a visiting movie star seems to have been the intended victim.,6.2,8498.0,M/12,"['woman murders a woman', 'murderess', 'amateur sleuth', 'strong female lead', 'strong female character']",0,1,0,0,0,0,0,0,1,"['miss', 'jane', 'marple', 'come', 'solve', 'mystery', 'local', 'woman', 'poison', 'visit', 'movie', 'star', 'seem', 'intend', 'victim']"
Nightkill,1982-01-22,"A woman's lover poisons her cruel husband, a rich businessman, in front of her. She becomes more terrified when she finds the lover dead as well. A police detective suddenly shows up at her door.",5.5,821.0,R,"['husband wife relationship', 'murdered in a shower', 'deception', 'marriage', 'arizona desert']",0,1,0,0,0,0,0,0,1,"['womans', 'lover', 'poison', 'cruel', 'husband', 'rich', 'businessman', 'front', 'become', 'terrify', 'lover', 'dead', 'well', 'police', 'detective', 'suddenly', 'show', 'door']"
Fujimi nichoume koukyou gakudan shirîzu: Kanrei zensen kondakutâ,2012-03-03,"Yuki Morimura is by all accounts a disappointment. The only thing the substitute teacher has going for him is that he is the concertmaster of an amateur orchestra. To the shock of the Orchestra, music prodigy Kei Tonoin has been r...",5.3,81.0,Not Rated,['gay'],0,0,1,0,0,0,0,0,0,"['yuki', 'morimura', 'account', 'disappointment', 'thing', 'substitute', 'teacher', 'go', 'concertmaster', 'amateur', 'orchestra', 'shock', 'orchestra', 'music', 'prodigy', 'kei', 'tonoin', 'r']"
"Pepi, Luci, Bom y otras chicas del montón",1985-08-15,Pepi is raped by the policeman who catches her growing marijuana in her apartment. She seeks revenge by getting his masochist wife to leave him.,6.1,5612.0,M/16,"['voyeurism', 'female nudity', 'vomiting', 'farce', 'hot']",1,0,0,0,0,0,0,0,0,"['pepi', 'rap', 'policeman', 'catch', 'grow', 'marijuana', 'apartment', 'seek', 'revenge', 'get', 'masochist', 'wife', 'leave']"
Permanent Vacation,2007-10-15,"In this outlandish black comedy, mild-mannered Eric takes his wife and children on what he believes will be a final happy holiday before his kids leave the nest, but instead he is is thrust into a world of sexual decadence, headle...",3.4,194.0,Not Rated,"['vacation gone wrong', 'dark comedy', 'immaculate conception', 'insatiable', 'vacation cabin']",1,0,1,0,0,0,0,0,0,"['outlandish', 'black', 'comedy', 'mild', 'mannered', 'eric', 'take', 'wife', 'children', 'believe', 'final', 'happy', 'holiday', 'kid', 'leave', 'nest', 'instead', 'thrust', 'world', 'sexual', 'decadence', 'headle']"
Out of the Blue,2022-08-26,"Connor, a man whose dull life is transformed into a thrilling fantasy world thanks to the seductive Marilyn.",4.3,813.0,R,"['adulterous wife', 'unfaithful wife', 'cheating wife', 'sex scene', 'outdoor sex']",0,1,1,0,0,0,0,0,1,"['connor', 'man', 'whose', 'dull', 'life', 'transform', 'thrill', 'fantasy', 'world', 'thank', 'seductive', 'marilyn']"
Palermo oder Wolfsburg,1981-03-04,"An impoverished young man from Sicily travels to Wolfsburg, West Germany to find work. He takes a job in the Volkswagen factory after he travels through Northern Italy by train.",6.8,245.0,,"['new german cinema', 'italian abroad', 'courtroom', 'stabbed to death', 'girlfriend']",0,0,1,0,0,0,0,0,0,"['impoverish', 'young', 'man', 'sicily', 'travel', 'wolfsburg', 'west', 'germany', 'work', 'take', 'job', 'volkswagen', 'factory', 'travel', 'northern', 'italy', 'train']"
Pilote,2022-05-10,A drone pilot in Mali whose wife and daughter are kidnapped by terrorists. They will be executed if he doesn't derail the capture by his team of the head of a jihadist network.,6.1,68.0,,[' '],0,0,0,0,1,0,0,0,1,"['drone', 'pilot', 'mali', 'whose', 'wife', 'daughter', 'kidnap', 'terrorists', 'execute', 'doesnt', 'derail', 'capture', 'team', 'head', 'jihadist', 'network']"
Playing Minecraft for the first time in a decade,2021-06-17,Cybershell streams Minecraft (2009).,,,,[' '],1,0,0,0,0,0,0,0,0,"['cybershell', 'stream', 'minecraft']"
Resurrection,2022-08-05,"Margaret's life is in order. She is capable, disciplined and successful. Everything is under control until David returns - that is - carrying with him the horrors of Margaret's past.",5.9,8862.0,R,"['abusive relationship', 'teenage daughter', 'mental breakdown', 'stalker', 'extramarital affair']",0,1,1,0,0,0,0,0,1,"['margarets', 'life', 'order', 'capable', 'discipline', 'successful', 'everything', 'control', 'david', 'return', 'carry', 'horrors', 'margarets', 'past']"
Rude Boy,1981-01-02,A young British punk and roadie for The Clash navigates life in socially torn 1970s England.,6.4,1321.0,R,"['timeframe 1970s', 'roadie', 'england', 'british renaissance', 'concert footage']",0,0,1,0,0,0,0,0,0,"['young', 'british', 'punk', 'roadie', 'clash', 'navigate', 'life', 'socially', 'tear', 'england']"
Nasvidenje v naslednji vojni,1980-07-10,"The two enemies from war, Slovenian partisan Berk and German soldier Bitter, meet each other during holidays in Spain. Recalling the war through conversation, Berk remembers Anton, his fellow comrade he had spend the most time with.",7.0,157.0,,"['sex scene', 'storytelling', 'nazi occupied slovenia', 'nazi occupied yugoslavia', 'former enemies']",0,0,1,1,1,0,0,0,0,"['enemies', 'war', 'slovenian', 'partisan', 'berk', 'german', 'soldier', 'bitter', 'meet', 'holiday', 'spain', 'recall', 'war', 'conversation', 'berk', 'remember', 'anton', 'fellow', 'comrade', 'spend', 'time']"
Saturn 3,1980-05-08,Two lovers stationed at a remote base in the asteroid fields of Saturn are intruded upon by a retentive technocrat from Earth and his charge: a malevolent eight foot robot.,5.1,9922.0,R,"['psychopath', 'infatuation', 'woman wears a towel', 'asteroid', 'robot sci fi']",0,0,0,0,1,0,0,1,1,"['lovers', 'station', 'remote', 'base', 'asteroid', 'field', 'saturn', 'intrude', 'upon', 'retentive', 'technocrat', 'earth', 'charge', 'malevolent', 'foot', 'robot']"
The Sea Wolves,1981-01-30,"During World War II, the British must attack a German ship, but it's safe in neutral Goa. As a result, they send civilians: former soldiers who are about sixty years old.",6.3,4938.0,PG,"['based on true story', 'stabbed to death', 'espionage', 'indian ocean', 'stabbing']",0,0,0,0,1,1,0,0,0,"['world', 'war', 'ii', 'british', 'must', 'attack', 'german', 'ship', 'safe', 'neutral', 'goa', 'result', 'send', 'civilians', 'former', 'soldier', 'sixty', 'years', 'old']"
The Shining,1980-11-20,"A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future.",8.4,1041173.0,M/16,"['haunted hotel', 'labyrinth', 'identical twins', 'hotel', 'typewriter']",0,0,1,0,0,0,0,0,1,"['family', 'head', 'isolate', 'hotel', 'winter', 'sinister', 'presence', 'influence', 'father', 'violence', 'psychic', 'son', 'see', 'horrific', 'forebode', 'past', 'future']"
A Small Circle of Friends,1980-12-04,"Harvard in the 60's: a time of social upheaval and student unrest. Three students bond together, challenge the system, and begin to lose their ideals.",5.9,477.0,R,"['1960s', 'love triangle', 'anti war protest', 'rekindle old flame', 'cuckolded husband']",0,0,1,0,0,0,0,0,0,"['harvard', 'time', 'social', 'upheaval', 'student', 'unrest', 'students', 'bond', 'together', 'challenge', 'system', 'begin', 'lose', 'ideals']"
Solo Sunny,1980-01-18,"Sunny is a singer in a band which is constantly on the road. She therefore leads a relatively restless life, which she cannot afford to give up, having to rely on the fee she gets paid..",6.9,774.0,,"['taxi driver', 'band', 'philosopher', 'east berlin east germany', 'makeup']",0,0,1,0,0,0,0,0,0,"['sunny', 'singer', 'band', 'constantly', 'road', 'therefore', 'lead', 'relatively', 'restless', 'life', 'cannot', 'afford', 'give', 'rely', 'fee', 'get', 'pay']"
Times Square,1982-04-15,Two ill-matched teenage girls form a punk band and soon have New York City by its ears.,6.6,1818.0,R,"['teenage girl', 'times square manhattan new york city', 'teensploitation', 'overacting', 'listening to a radio']",0,0,1,0,0,0,0,0,0,"['ill', 'match', 'teenage', 'girls', 'form', 'punk', 'band', 'soon', 'new', 'york', 'city', 'ears']"
"Those Lips, Those Eyes",1980-08-15,Stagestruck adolescent learns about love the hard way while interning in Cleveland summer stock during the early '50's.,6.4,312.0,R,"['sword', 'prop', 'year 1951', 'throwing a glass into a fireplace', 'feather']",1,0,0,1,0,0,0,0,0,"['stagestruck', 'adolescent', 'learn', 'love', 'hard', 'way', 'intern', 'cleveland', 'summer', 'stock', 'early']"
La terraza,1963-10-17,"Adapted from a story by Beatriz Guido. A group of young people from high society are enclosed, for fun, on a terrace in a charming building in Buenos Aires. His parents try to get them out, but young people threaten to jump into t...",6.7,110.0,,[' '],0,0,1,0,0,0,0,0,0,"['adapt', 'story', 'beatriz', 'guido', 'group', 'young', 'people', 'high', 'society', 'enclose', 'fun', 'terrace', 'charm', 'build', 'buenos', 'air', 'parent', 'try', 'get', 'young', 'people', 'threaten', 'jump']"
Faust: Love of the Damned,2001-02-02,"A man sells his soul to the devil to gain superpowers and avenge his girlfriend's brutal murder. When he realizes that the price is the soul of his new love interest, he turns on the devil.",4.4,4322.0,R,"['incest', 'father daughter incest', 'breasts growing', 'female ejaculation', 'female rear nudity']",0,0,1,0,0,0,0,1,1,"['man', 'sell', 'soul', 'devil', 'gain', 'superpowers', 'avenge', 'girlfriends', 'brutal', 'murder', 'realize', 'price', 'soul', 'new', 'love', 'interest', 'turn', 'devil']"
Virus,1980-11-10,"After an experiment gone wrong, a virus that turns people into zombies spreads throughout New Guinea. A female reporter and her cameraman, and a team of four commandos sent to investigate try to survive the onslaught.",4.9,5506.0,Unrated,"['zombie', 'female nudity', 'papua new guinea', 'italian horror', 'zombie apocalypse']",0,0,0,0,0,0,0,1,1,"['experiment', 'go', 'wrong', 'virus', 'turn', 'people', 'zombies', 'spread', 'throughout', 'new', 'guinea', 'female', 'reporter', 'cameraman', 'team', 'commandos', 'send', 'investigate', 'try', 'survive', 'onslaught']"
The Watcher in the Woods,1981-08-26,"When a family moves to a country home, the young girls experience strange happenings that have a link to an occult event years past.",6.1,6611.0,PG,"['teenage girl', 'occult', 'female protagonist', 'haunted house', 'teenage girl as protagonist']",0,0,0,0,0,0,1,0,1,"['family', 'move', 'country', 'home', 'young', 'girls', 'experience', 'strange', 'happen', 'link', 'occult', 'event', 'years', 'past']"
Where the Buffalo Roam,1980-04-25,Semi-biographical film based on the experiences of gonzo journalist Hunter S. Thompson.,6.5,12202.0,R,"['gonzo journalist', 'hotel room', 'super bowl', 'journalism', 'presidential election']",1,0,0,0,0,1,0,0,0,"['semi', 'biographical', 'film', 'base', 'experience', 'gonzo', 'journalist', 'hunter', 'thompson']"
"The man they called a young genius, master swordsmith Yoshikazu Yoshihara",2021-06-25,"At the age of 36, Yoshikazu Yoshihara was pronounced the youngest to receive the highest level of swordsmith mastery. He was known for his blade style referred to as Kawazukochouji, which fascinated fans throughout the world. Docu...",,,,[' '],0,0,0,0,0,1,0,0,0,"['age', 'yoshikazu', 'yoshihara', 'pronounce', 'youngest', 'receive', 'highest', 'level', 'swordsmith', 'mastery', 'know', 'blade', 'style', 'refer', 'kawazukochouji', 'fascinate', 'fan', 'throughout', 'world', 'docu']"
Windows on the World,2020-04-23,"After watching the news on 9/11 with his family, Fernando travels from Mexico to New York City to find his father, an undocumented worker at the World Trade Center's famous Windows on the World restaurant.",6.5,222.0,Not Rated,"['worker', 'sex scene', 'brief female rear nudity', 'female rear nudity']",0,0,1,0,0,0,0,0,0,"['watch', 'news', 'family', 'fernando', 'travel', 'mexico', 'new', 'york', 'city', 'father', 'undocumented', 'worker', 'world', 'trade', 'center', 'famous', 'windows', 'world', 'restaurant']"
Cardiac Arrest,,"A serial killer is plaguing San Francisco, surgically removing the hearts of his victims. Assigned to the case is a weak-stomached homicide detective who investigates the possibility of black market organ transplants.",4.1,247.0,PG,"['heart transplant', 'slasher', 'murder', 'heart', 'serial killer']",0,1,1,0,0,0,0,0,1,"['serial', 'killer', 'plague', 'san', 'francisco', 'surgically', 'remove', 'hearts', 'victims', 'assign', 'case', 'weak', 'stomach', 'homicide', 'detective', 'investigate', 'possibility', 'black', 'market', 'organ', 'transplant']"
In Search of Historic Jesus,,This examination of historical sources speculates on the accuracy of the biblical depiction of Jesus.,3.9,128.0,G,"['reference to jesus christ', 'psychotronic film', 'biblical', 'crucifixion of jesus', 'reenactment']",0,0,1,0,0,1,0,0,0,"['examination', 'historical', 'source', 'speculate', 'accuracy', 'biblical', 'depiction', 'jesus']"
2001: A Space Odyssey,1968-10-01,"After uncovering a mysterious artifact buried beneath the Lunar surface, a spacecraft is sent to Jupiter to find its origins - a spacecraft manned by two men and the supercomputer H.A.L. 9000.",8.3,680725.0,M/12,"['monolith', 'human versus computer', 'star child', 'famous line', 'computer']",0,0,0,0,1,0,0,1,0,"['uncover', 'mysterious', 'artifact', 'bury', 'beneath', 'lunar', 'surface', 'spacecraft', 'send', 'jupiter', 'origins', 'spacecraft', 'man', 'men', 'supercomputer', 'h', 'l']"
